PAN      80.  0.2177E+00  0.8487E+00 -0.6664E-01  0.4935E-07  0.5883E-07  0.6690E-07  0.6991E-07  0.7294E-07  0.7607E-07  0.7933E-07  0.8272E-07  0.8611E-07  0.8944E-07
HONO     80. -0.7090E-01  0.8347E+00  0.2321E+00  0.2917E-03  0.3875E-03  0.4987E-03  0.5605E-03  0.6281E-03  0.7014E-03  0.7800E-03  0.8633E-03  0.9501E-03  0.1039E-02
ACFLX1   75.  0.1000E+01  0.0000E+00  0.0000E+00  0.1484E+13  0.1957E+13  0.2403E+13  0.2712E+13  0.3035E+13  0.3374E+13  0.3733E+13  0.4116E+13  0.4520E+13  0.4961E+13
ACFLX2   75.  0.0000E+00  0.1000E+01  0.0000E+00  0.4186E+14  0.5522E+14  0.6855E+14  0.7632E+14  0.8437E+14  0.9268E+14  0.1012E+15  0.1098E+15  0.1185E+15  0.1271E+15
ACFLX3   75.  0.0000E+00  0.0000E+00  0.1000E+01  0.2367E+15  0.3187E+15  0.3829E+15  0.3978E+15  0.4118E+15  0.4249E+15  0.4370E+15  0.4482E+15  0.4585E+15  0.4679E+15
O3       75.  0.9704E+00  0.3180E-01  0.2530E-02  0.1157E-05  0.1404E-05  0.1586E-05  0.1642E-05  0.1687E-05  0.1732E-05  0.1769E-05  0.1799E-05  0.1823E-05  0.1847E-05
NO2      75. -0.2434E-01  0.6632E+00  0.3538E+00  0.2374E-02  0.3207E-02  0.4014E-02  0.4399E-02  0.4788E-02  0.5179E-02  0.5568E-02  0.5954E-02  0.6331E-02  0.6696E-02
H2O2     75.  0.1623E+00  0.8928E+00 -0.5451E-01  0.1118E-05  0.1440E-05  0.1743E-05  0.1909E-05  0.2077E-05  0.2249E-05  0.2423E-05  0.2599E-05  0.2776E-05  0.2954E-05
HNO3     75.  0.4051E+00  0.6800E+00 -0.8412E-01  0.5991E-07  0.7533E-07  0.8879E-07  0.9534E-07  0.1016E-06  0.1077E-06  0.1135E-06  0.1192E-06  0.1245E-06  0.1296E-06
HCHO-1   75.  0.2751E+00  0.8391E+00 -0.1129E+00  0.3994E-05  0.5274E-05  0.6536E-05  0.7370E-05  0.8249E-05  0.9176E-05  0.1015E-04  0.1118E-04  0.1224E-04  0.1334E-04
HCHO-2   75.  0.7969E-01  0.9644E+00 -0.4392E-01  0.8723E-05  0.1168E-04  0.1471E-04  0.1671E-04  0.1887E-04  0.2117E-04  0.2364E-04  0.2624E-04  0.2901E-04  0.3185E-04
CH3CHO   75.  0.5344E+00  0.5545E+00 -0.8880E-01  0.3801E-06  0.5439E-06  0.7283E-06  0.8907E-06  0.1084E-05  0.1308E-05  0.1574E-05  0.1879E-05  0.2248E-05  0.2664E-05
CH3COE   75.  0.5118E+00  0.5824E+00 -0.9412E-01  0.2998E-06  0.3940E-06  0.4848E-06  0.5450E-06  0.6082E-06  0.6744E-06  0.7440E-06  0.8173E-06  0.8934E-06  0.9734E-06
CH3COY   75. -0.3143E-01  0.3369E+00  0.6862E+00  0.8839E-04  0.1208E-03  0.1499E-03  0.1603E-03  0.1705E-03  0.1804E-03  0.1899E-03  0.1989E-03  0.2074E-03  0.2154E-03
MGLYOX   75. -0.1948E-01  0.4942E+00  0.5164E+00  0.2987E-04  0.4065E-04  0.5074E-04  0.5497E-04  0.5917E-04  0.6332E-04  0.6737E-04  0.7132E-04  0.7511E-04  0.7872E-04
GLYOX    75. -0.5429E-03  0.2686E+00  0.7252E+00  0.2343E-04  0.3201E-04  0.3953E-04  0.4213E-04  0.4466E-04  0.4711E-04  0.4946E-04  0.5170E-04  0.5383E-04  0.5584E-04
MEMALD   75. -0.2434E-01  0.6632E+00  0.3538E+00  0.3086E-03  0.4169E-03  0.5218E-03  0.5719E-03  0.6224E-03  0.6733E-03  0.7238E-03  0.7740E-03  0.8230E-03  0.8705E-03
NO3-1    75.  0.3826E-01 -0.2026E+00  0.1176E+01  0.1113E-01  0.1435E-01  0.1658E-01  0.1690E-01  0.1719E-01  0.1746E-01  0.1771E-01  0.1793E-01  0.1814E-01  0.1833E-01
NO3-2    75.  0.2270E-01 -0.1196E+00  0.1103E+01  0.8100E-01  0.1064E+00  0.1251E+00  0.1285E+00  0.1317E+00  0.1347E+00  0.1374E+00  0.1399E+00  0.1422E+00  0.1443E+00
N2O5     75.  0.1729E+00  0.8332E+00 -0.4556E-02  0.7424E-05  0.9026E-05  0.1026E-04  0.1046E-04  0.1055E-04  0.1054E-04  0.1042E-04  0.1021E-04  0.9910E-05  0.9521E-05
CH3O2H   75.  0.1318E+00  0.8906E+00 -0.2237E-01  0.9061E-06  0.1195E-05  0.1480E-05  0.1651E-05  0.1829E-05  0.2014E-05  0.2204E-05  0.2400E-05  0.2598E-05  0.2798E-05
PPA      75.  0.1318E+00  0.8906E+00 -0.2237E-01  0.9061E-06  0.1195E-05  0.1480E-05  0.1651E-05  0.1829E-05  0.2014E-05  0.2204E-05  0.2400E-05  0.2598E-05  0.2798E-05
oROOH    75.  0.1318E+00  0.8906E+00 -0.2237E-01  0.9061E-06  0.1195E-05  0.1480E-05  0.1651E-05  0.1829E-05  0.2014E-05  0.2204E-05  0.2400E-05  0.2598E-05  0.2798E-05
obioH    75.  0.1318E+00  0.8906E+00 -0.2237E-01  0.9061E-06  0.1195E-05  0.1480E-05  0.1651E-05  0.1829E-05  0.2014E-05  0.2204E-05  0.2400E-05  0.2598E-05  0.2798E-05
PANH     75.  0.1318E+00  0.8906E+00 -0.2237E-01  0.9061E-06  0.1195E-05  0.1480E-05  0.1651E-05  0.1829E-05  0.2014E-05  0.2204E-05  0.2400E-05  0.2598E-05  0.2798E-05
PAN      75.  0.2518E+00  0.8246E+00 -0.7555E-01  0.9327E-07  0.1146E-06  0.1321E-06  0.1381E-06  0.1434E-06  0.1480E-06  0.1519E-06  0.1551E-06  0.1576E-06  0.1594E-06
HONO     75. -0.2302E-01  0.7853E+00  0.2317E+00  0.4950E-03  0.6628E-03  0.8280E-03  0.9125E-03  0.9985E-03  0.1086E-02  0.1173E-02  0.1260E-02  0.1346E-02  0.1429E-02
ACFLX1   70.  0.1000E+01  0.0000E+00  0.0000E+00  0.3324E+13  0.4442E+13  0.5475E+13  0.6165E+13  0.6864E+13  0.7570E+13  0.8286E+13  0.9014E+13  0.9747E+13  0.1051E+14
ACFLX2   70.  0.0000E+00  0.1000E+01  0.0000E+00  0.6093E+14  0.7965E+14  0.9648E+14  0.1058E+15  0.1150E+15  0.1240E+15  0.1328E+15  0.1413E+15  0.1495E+15  0.1573E+15
ACFLX3   70.  0.0000E+00  0.0000E+00  0.1000E+01  0.3057E+15  0.3802E+15  0.4331E+15  0.4456E+15  0.4571E+15  0.4676E+15  0.4773E+15  0.4862E+15  0.4943E+15  0.5016E+15
O3       70.  0.1036E+01 -0.4631E-01  0.1044E-01  0.2442E-05  0.3027E-05  0.3462E-05  0.3617E-05  0.3743E-05  0.3862E-05  0.3958E-05  0.4035E-05  0.4095E-05  0.4153E-05
NO2      70.  0.4184E-02  0.6493E+00  0.3408E+00  0.3400E-02  0.4423E-02  0.5304E-02  0.5716E-02  0.6116E-02  0.6503E-02  0.6876E-02  0.7233E-02  0.7572E-02  0.7892E-02
H2O2     70.  0.1833E+00  0.8767E+00 -0.6028E-01  0.1740E-05  0.2237E-05  0.2665E-05  0.2887E-05  0.3100E-05  0.3304E-05  0.3500E-05  0.3688E-05  0.3868E-05  0.4041E-05
HNO3     70.  0.4666E+00  0.6143E+00 -0.8168E-01  0.1031E-06  0.1305E-06  0.1529E-06  0.1633E-06  0.1727E-06  0.1810E-06  0.1885E-06  0.1951E-06  0.2008E-06  0.2058E-06
HCHO-1   70.  0.2968E+00  0.8164E+00 -0.1129E+00  0.6510E-05  0.8628E-05  0.1058E-04  0.1182E-04  0.1307E-04  0.1432E-04  0.1558E-04  0.1684E-04  0.1809E-04  0.1934E-04
HCHO-2   70.  0.9296E-01  0.9550E+00 -0.4761E-01  0.1314E-04  0.1750E-04  0.2161E-04  0.2422E-04  0.2692E-04  0.2968E-04  0.3251E-04  0.3537E-04  0.3832E-04  0.4126E-04
CH3CHO   70.  0.5937E+00  0.4838E+00 -0.7797E-01  0.6985E-06  0.1008E-05  0.1344E-05  0.1634E-05  0.1970E-05  0.2349E-05  0.2785E-05  0.3269E-05  0.3841E-05  0.4466E-05
CH3COE   70.  0.5628E+00  0.5227E+00 -0.8612E-01  0.5430E-06  0.7197E-06  0.8818E-06  0.9854E-06  0.1089E-05  0.1194E-05  0.1298E-05  0.1403E-05  0.1507E-05  0.1612E-05
CH3COY   70.  0.6319E-03  0.3170E+00  0.6759E+00  0.1216E-03  0.1559E-03  0.1832E-03  0.1930E-03  0.2022E-03  0.2110E-03  0.2192E-03  0.2268E-03  0.2339E-03  0.2404E-03
MGLYOX   70.  0.2098E-01  0.4721E+00  0.5002E+00  0.4228E-04  0.5469E-04  0.6500E-04  0.6929E-04  0.7341E-04  0.7734E-04  0.8108E-04  0.8463E-04  0.8795E-04  0.9105E-04
GLYOX    70.  0.1751E-01  0.2774E+00  0.6993E+00  0.3225E-04  0.4124E-04  0.4832E-04  0.5082E-04  0.5319E-04  0.5544E-04  0.5755E-04  0.5953E-04  0.6138E-04  0.6310E-04
MEMALD   70.  0.4184E-02  0.6493E+00  0.3408E+00  0.4420E-03  0.5750E-03  0.6895E-03  0.7431E-03  0.7951E-03  0.8454E-03  0.8939E-03  0.9403E-03  0.9844E-03  0.1026E-02
NO3-1    70.  0.1182E-01 -0.1885E+00  0.1185E+01  0.1373E-01  0.1644E-01  0.1820E-01  0.1845E-01  0.1869E-01  0.1890E-01  0.1910E-01  0.1927E-01  0.1943E-01  0.1958E-01
NO3-2    70.  0.9833E-02 -0.1127E+00  0.1107E+01  0.1021E+00  0.1243E+00  0.1393E+00  0.1421E+00  0.1447E+00  0.1471E+00  0.1493E+00  0.1513E+00  0.1531E+00  0.1548E+00
N2O5     70.  0.1789E+00  0.8425E+00 -0.2215E-01  0.1142E-04  0.1382E-04  0.1544E-04  0.1559E-04  0.1555E-04  0.1534E-04  0.1496E-04  0.1445E-04  0.1382E-04  0.1308E-04
CH3O2H   70.  0.1595E+00  0.8698E+00 -0.2967E-01  0.1395E-05  0.1830E-05  0.2224E-05  0.2452E-05  0.2678E-05  0.2901E-05  0.3120E-05  0.3336E-05  0.3546E-05  0.3750E-05
PPA      70.  0.1595E+00  0.8698E+00 -0.2967E-01  0.1395E-05  0.1830E-05  0.2224E-05  0.2452E-05  0.2678E-05  0.2901E-05  0.3120E-05  0.3336E-05  0.3546E-05  0.3750E-05
oROOH    70.  0.1595E+00  0.8698E+00 -0.2967E-01  0.1395E-05  0.1830E-05  0.2224E-05  0.2452E-05  0.2678E-05  0.2901E-05  0.3120E-05  0.3336E-05  0.3546E-05  0.3750E-05
obioH    70.  0.1595E+00  0.8698E+00 -0.2967E-01  0.1395E-05  0.1830E-05  0.2224E-05  0.2452E-05  0.2678E-05  0.2901E-05  0.3120E-05  0.3336E-05  0.3546E-05  0.3750E-05
PANH     70.  0.1595E+00  0.8698E+00 -0.2967E-01  0.1395E-05  0.1830E-05  0.2224E-05  0.2452E-05  0.2678E-05  0.2901E-05  0.3120E-05  0.3336E-05  0.3546E-05  0.3750E-05
PAN      70.  0.2929E+00  0.7854E+00 -0.7875E-01  0.1509E-06  0.1857E-06  0.2115E-06  0.2192E-06  0.2250E-06  0.2290E-06  0.2315E-06  0.2325E-06  0.2322E-06  0.2308E-06
HONO     70.  0.6413E-02  0.7640E+00  0.2252E+00  0.7149E-03  0.9315E-03  0.1121E-02  0.1215E-02  0.1306E-02  0.1394E-02  0.1480E-02  0.1562E-02  0.1639E-02  0.1713E-02
ACFLX1   60.  0.1000E+01  0.0000E+00  0.0000E+00  0.9427E+13  0.1235E+14  0.1478E+14  0.1634E+14  0.1781E+14  0.1920E+14  0.2051E+14  0.2176E+14  0.2293E+14  0.2408E+14
ACFLX2   60.  0.0000E+00  0.1000E+01  0.0000E+00  0.9885E+14  0.1232E+15  0.1420E+15  0.1522E+15  0.1617E+15  0.1704E+15  0.1784E+15  0.1857E+15  0.1924E+15  0.1984E+15
ACFLX3   60.  0.0000E+00  0.0000E+00  0.1000E+01  0.4058E+15  0.4612E+15  0.4963E+15  0.5054E+15  0.5136E+15  0.5211E+15  0.5278E+15  0.5339E+15  0.5394E+15  0.5443E+15
O3       60.  0.1219E+01 -0.2500E+00  0.3304E-01  0.7151E-05  0.8849E-05  0.1002E-04  0.1048E-04  0.1084E-04  0.1115E-04  0.1138E-04  0.1155E-04  0.1167E-04  0.1176E-04
NO2      60.  0.1725E-01  0.6620E+00  0.3187E+00  0.5263E-02  0.6390E-02  0.7230E-02  0.7635E-02  0.8009E-02  0.8355E-02  0.8674E-02  0.8966E-02  0.9234E-02  0.9478E-02
H2O2     60.  0.2653E+00  0.8019E+00 -0.6830E-01  0.3160E-05  0.3920E-05  0.4485E-05  0.4766E-05  0.5015E-05  0.5234E-05  0.5427E-05  0.5598E-05  0.5749E-05  0.5886E-05
HNO3     60.  0.6150E+00  0.4569E+00 -0.7309E-01  0.2203E-06  0.2726E-06  0.3099E-06  0.3263E-06  0.3394E-06  0.3496E-06  0.3573E-06  0.3628E-06  0.3663E-06  0.3685E-06
HCHO-1   60.  0.3700E+00  0.7350E+00 -0.1061E+00  0.1259E-04  0.1618E-04  0.1912E-04  0.2094E-04  0.2266E-04  0.2428E-04  0.2581E-04  0.2725E-04  0.2860E-04  0.2989E-04
HCHO-2   60.  0.1197E+00  0.9302E+00 -0.4994E-01  0.2252E-04  0.2877E-04  0.3395E-04  0.3722E-04  0.4043E-04  0.4354E-04  0.4659E-04  0.4952E-04  0.5246E-04  0.5526E-04
CH3CHO   60.  0.7139E+00  0.3379E+00 -0.5237E-01  0.1622E-05  0.2287E-05  0.2952E-05  0.3522E-05  0.4160E-05  0.4849E-05  0.5616E-05  0.6432E-05  0.7374E-05  0.8365E-05
CH3COE   60.  0.6829E+00  0.3806E+00 -0.6426E-01  0.1232E-05  0.1595E-05  0.1893E-05  0.2078E-05  0.2252E-05  0.2415E-05  0.2568E-05  0.2712E-05  0.2847E-05  0.2976E-05
CH3COY   60.  0.3920E-02  0.3365E+00  0.6574E+00  0.1755E-03  0.2065E-03  0.2279E-03  0.2361E-03  0.2436E-03  0.2504E-03  0.2566E-03  0.2622E-03  0.2673E-03  0.2719E-03
MGLYOX   60.  0.4090E-01  0.4897E+00  0.4669E+00  0.6406E-04  0.7673E-04  0.8589E-04  0.8992E-04  0.9363E-04  0.9702E-04  0.1001E-03  0.1030E-03  0.1055E-03  0.1079E-03
GLYOX    60.  0.5656E-01  0.2880E+00  0.6527E+00  0.4694E-04  0.5526E-04  0.6107E-04  0.6335E-04  0.6545E-04  0.6736E-04  0.6912E-04  0.7072E-04  0.7217E-04  0.7350E-04
MEMALD   60.  0.1725E-01  0.6620E+00  0.3187E+00  0.6842E-03  0.8307E-03  0.9399E-03  0.9925E-03  0.1041E-02  0.1086E-02  0.1128E-02  0.1166E-02  0.1200E-02  0.1232E-02
NO3-1    60.  0.1821E-01 -0.2104E+00  0.1195E+01  0.1733E-01  0.1917E-01  0.2026E-01  0.2044E-01  0.2061E-01  0.2075E-01  0.2089E-01  0.2101E-01  0.2112E-01  0.2122E-01
NO3-2    60.  0.1922E-01 -0.1319E+00  0.1114E+01  0.1320E+00  0.1478E+00  0.1574E+00  0.1594E+00  0.1613E+00  0.1629E+00  0.1644E+00  0.1658E+00  0.1670E+00  0.1682E+00
N2O5     60.  0.2636E+00  0.7879E+00 -0.5391E-01  0.2032E-04  0.2370E-04  0.2545E-04  0.2531E-04  0.2484E-04  0.2408E-04  0.2310E-04  0.2194E-04  0.2064E-04  0.1925E-04
CH3O2H   60.  0.2274E+00  0.8125E+00 -0.4074E-01  0.2483E-05  0.3134E-05  0.3649E-05  0.3944E-05  0.4219E-05  0.4473E-05  0.4709E-05  0.4927E-05  0.5128E-05  0.5314E-05
PPA      60.  0.2274E+00  0.8125E+00 -0.4074E-01  0.2483E-05  0.3134E-05  0.3649E-05  0.3944E-05  0.4219E-05  0.4473E-05  0.4709E-05  0.4927E-05  0.5128E-05  0.5314E-05
oROOH    60.  0.2274E+00  0.8125E+00 -0.4074E-01  0.2483E-05  0.3134E-05  0.3649E-05  0.3944E-05  0.4219E-05  0.4473E-05  0.4709E-05  0.4927E-05  0.5128E-05  0.5314E-05
obioH    60.  0.2274E+00  0.8125E+00 -0.4074E-01  0.2483E-05  0.3134E-05  0.3649E-05  0.3944E-05  0.4219E-05  0.4473E-05  0.4709E-05  0.4927E-05  0.5128E-05  0.5314E-05
PANH     60.  0.2274E+00  0.8125E+00 -0.4074E-01  0.2483E-05  0.3134E-05  0.3649E-05  0.3944E-05  0.4219E-05  0.4473E-05  0.4709E-05  0.4927E-05  0.5128E-05  0.5314E-05
PAN      60.  0.4119E+00  0.6647E+00 -0.7771E-01  0.2927E-06  0.3495E-06  0.3840E-06  0.3912E-06  0.3940E-06  0.3931E-06  0.3892E-06  0.3829E-06  0.3746E-06  0.3650E-06
HONO     60.  0.1342E-01  0.7768E+00  0.2084E+00  0.1128E-02  0.1380E-02  0.1570E-02  0.1665E-02  0.1753E-02  0.1833E-02  0.1907E-02  0.1974E-02  0.2035E-02  0.2090E-02
ACFLX1   45.  0.1000E+01  0.0000E+00  0.0000E+00  0.2137E+14  0.2652E+14  0.3031E+14  0.3279E+14  0.3499E+14  0.3691E+14  0.3860E+14  0.4009E+14  0.4139E+14  0.4258E+14
ACFLX2   45.  0.0000E+00  0.1000E+01  0.0000E+00  0.1454E+15  0.1701E+15  0.1869E+15  0.1967E+15  0.2053E+15  0.2128E+15  0.2193E+15  0.2249E+15  0.2297E+15  0.2339E+15
ACFLX3   45.  0.0000E+00  0.0000E+00  0.1000E+01  0.5016E+15  0.5331E+15  0.5506E+15  0.5569E+15  0.5625E+15  0.5675E+15  0.5720E+15  0.5759E+15  0.5794E+15  0.5826E+15
O3       45.  0.1374E+01 -0.4149E+00  0.4792E-01  0.1860E-04  0.2219E-04  0.2439E-04  0.2535E-04  0.2602E-04  0.2658E-04  0.2692E-04  0.2711E-04  0.2716E-04  0.2717E-04
NO2      45.  0.1544E-01  0.6875E+00  0.2980E+00  0.7387E-02  0.8382E-02  0.9031E-02  0.9396E-02  0.9718E-02  0.1000E-01  0.1025E-01  0.1048E-01  0.1067E-01  0.1084E-01
H2O2     45.  0.3304E+00  0.7539E+00 -0.8502E-01  0.5241E-05  0.6157E-05  0.6743E-05  0.7047E-05  0.7291E-05  0.7485E-05  0.7637E-05  0.7756E-05  0.7848E-05  0.7921E-05
HNO3     45.  0.7478E+00  0.3283E+00 -0.7514E-01  0.4311E-06  0.5086E-06  0.5557E-06  0.5765E-06  0.5907E-06  0.5993E-06  0.6033E-06  0.6037E-06  0.6009E-06  0.5962E-06
HCHO-1   45.  0.4270E+00  0.6774E+00 -0.1065E+00  0.2196E-04  0.2674E-04  0.3022E-04  0.3248E-04  0.3449E-04  0.3628E-04  0.3787E-04  0.3929E-04  0.4056E-04  0.4171E-04
HCHO-2   45.  0.1373E+00  0.9118E+00 -0.5054E-01  0.3499E-04  0.4214E-04  0.4744E-04  0.5105E-04  0.5444E-04  0.5759E-04  0.6056E-04  0.6332E-04  0.6603E-04  0.6855E-04
CH3CHO   45.  0.8327E+00  0.1829E+00 -0.1623E-01  0.3361E-05  0.4497E-05  0.5555E-05  0.6497E-05  0.7518E-05  0.8587E-05  0.9744E-05  0.1094E-04  0.1230E-04  0.1368E-04
CH3COE   45.  0.7942E+00  0.2526E+00 -0.4690E-01  0.2498E-05  0.3073E-05  0.3492E-05  0.3763E-05  0.4003E-05  0.4213E-05  0.4397E-05  0.4560E-05  0.4702E-05  0.4832E-05
CH3COY   45.  0.1391E-02  0.3497E+00  0.6502E+00  0.2314E-03  0.2535E-03  0.2668E-03  0.2732E-03  0.2789E-03  0.2839E-03  0.2883E-03  0.2922E-03  0.2956E-03  0.2985E-03
MGLYOX   45.  0.5455E-01  0.5197E+00  0.4273E+00  0.8856E-04  0.9911E-04  0.1058E-03  0.1094E-03  0.1125E-03  0.1153E-03  0.1177E-03  0.1198E-03  0.1217E-03  0.1233E-03
GLYOX    45.  0.8089E-01  0.3265E+00  0.5935E+00  0.6314E-04  0.6958E-04  0.7360E-04  0.7564E-04  0.7744E-04  0.7903E-04  0.8042E-04  0.8165E-04  0.8273E-04  0.8368E-04
MEMALD   45.  0.1544E-01  0.6875E+00  0.2980E+00  0.9603E-03  0.1090E-02  0.1174E-02  0.1221E-02  0.1263E-02  0.1300E-02  0.1333E-02  0.1362E-02  0.1387E-02  0.1409E-02
NO3-1    45.  0.2844E-01 -0.2266E+00  0.1197E+01  0.2070E-01  0.2163E-01  0.2212E-01  0.2224E-01  0.2235E-01  0.2244E-01  0.2253E-01  0.2261E-01  0.2268E-01  0.2274E-01
NO3-2    45.  0.2637E-01 -0.1413E+00  0.1114E+01  0.1603E+00  0.1687E+00  0.1733E+00  0.1746E+00  0.1759E+00  0.1770E+00  0.1780E+00  0.1789E+00  0.1797E+00  0.1804E+00
N2O5     45.  0.3141E+00  0.8086E+00 -0.1222E+00  0.3306E-04  0.3658E-04  0.3770E-04  0.3699E-04  0.3583E-04  0.3430E-04  0.3250E-04  0.3051E-04  0.2839E-04  0.2622E-04
CH3O2H   45.  0.2807E+00  0.7796E+00 -0.6113E-01  0.4037E-05  0.4818E-05  0.5364E-05  0.5700E-05  0.5995E-05  0.6251E-05  0.6475E-05  0.6669E-05  0.6838E-05  0.6987E-05
PPA      45.  0.2807E+00  0.7796E+00 -0.6113E-01  0.4037E-05  0.4818E-05  0.5364E-05  0.5700E-05  0.5995E-05  0.6251E-05  0.6475E-05  0.6669E-05  0.6838E-05  0.6987E-05
oROOH    45.  0.2807E+00  0.7796E+00 -0.6113E-01  0.4037E-05  0.4818E-05  0.5364E-05  0.5700E-05  0.5995E-05  0.6251E-05  0.6475E-05  0.6669E-05  0.6838E-05  0.6987E-05
obioH    45.  0.2807E+00  0.7796E+00 -0.6113E-01  0.4037E-05  0.4818E-05  0.5364E-05  0.5700E-05  0.5995E-05  0.6251E-05  0.6475E-05  0.6669E-05  0.6838E-05  0.6987E-05
PANH     45.  0.2807E+00  0.7796E+00 -0.6113E-01  0.4037E-05  0.4818E-05  0.5364E-05  0.5700E-05  0.5995E-05  0.6251E-05  0.6475E-05  0.6669E-05  0.6838E-05  0.6987E-05
PAN      45.  0.5193E+00  0.5681E+00 -0.8736E-01  0.5216E-06  0.5918E-06  0.6235E-06  0.6251E-06  0.6195E-06  0.6082E-06  0.5927E-06  0.5742E-06  0.5535E-06  0.5318E-06
HONO     45.  0.1024E-01  0.7964E+00  0.1942E+00  0.1609E-02  0.1843E-02  0.1996E-02  0.2083E-02  0.2159E-02  0.2225E-02  0.2282E-02  0.2332E-02  0.2376E-02  0.2413E-02
ACFLX1   30.  0.1000E+01  0.0000E+00  0.0000E+00  0.3219E+14  0.3836E+14  0.4256E+14  0.4549E+14  0.4798E+14  0.5006E+14  0.5180E+14  0.5325E+14  0.5444E+14  0.5548E+14
ACFLX2   30.  0.0000E+00  0.1000E+01  0.0000E+00  0.1773E+15  0.1995E+15  0.2131E+15  0.2223E+15  0.2301E+15  0.2366E+15  0.2420E+15  0.2465E+15  0.2502E+15  0.2533E+15
ACFLX3   30.  0.0000E+00  0.0000E+00  0.1000E+01  0.5607E+15  0.5757E+15  0.5822E+15  0.5870E+15  0.5913E+15  0.5950E+15  0.5983E+15  0.6012E+15  0.6037E+15  0.6059E+15
O3       30.  0.1473E+01 -0.5347E+00  0.7249E-01  0.3146E-04  0.3633E-04  0.3903E-04  0.4037E-04  0.4124E-04  0.4190E-04  0.4224E-04  0.4232E-04  0.4220E-04  0.4201E-04
NO2      30.  0.1990E-01  0.6925E+00  0.2906E+00  0.8799E-02  0.9601E-02  0.1007E-01  0.1040E-01  0.1069E-01  0.1093E-01  0.1114E-01  0.1132E-01  0.1147E-01  0.1160E-01
H2O2     30.  0.3818E+00  0.6832E+00 -0.6608E-01  0.6890E-05  0.7802E-05  0.8321E-05  0.8621E-05  0.8845E-05  0.9006E-05  0.9118E-05  0.9192E-05  0.9235E-05  0.9259E-05
HNO3     30.  0.8417E+00  0.2006E+00 -0.4081E-01  0.6256E-06  0.7126E-06  0.7589E-06  0.7809E-06  0.7939E-06  0.7992E-06  0.7985E-06  0.7932E-06  0.7841E-06  0.7729E-06
HCHO-1   30.  0.4773E+00  0.5994E+00 -0.7979E-01  0.2956E-04  0.3466E-04  0.3810E-04  0.4054E-04  0.4264E-04  0.4444E-04  0.4598E-04  0.4731E-04  0.4844E-04  0.4943E-04
HCHO-2   30.  0.1619E+00  0.8735E+00 -0.3757E-01  0.4408E-04  0.5109E-04  0.5594E-04  0.5963E-04  0.6302E-04  0.6608E-04  0.6892E-04  0.7150E-04  0.7401E-04  0.7631E-04
CH3CHO   30.  0.9183E+00  0.7337E-01  0.8775E-02  0.4988E-05  0.6421E-05  0.7706E-05  0.8912E-05  0.1020E-04  0.1152E-04  0.1294E-04  0.1438E-04  0.1600E-04  0.1763E-04
CH3COE   30.  0.8753E+00  0.1433E+00 -0.1812E-01  0.3665E-05  0.4341E-05  0.4799E-05  0.5118E-05  0.5390E-05  0.5618E-05  0.5809E-05  0.5970E-05  0.6103E-05  0.6220E-05
CH3COY   30.  0.6813E-02  0.3515E+00  0.6455E+00  0.2668E-03  0.2813E-03  0.2888E-03  0.2941E-03  0.2988E-03  0.3027E-03  0.3061E-03  0.3091E-03  0.3116E-03  0.3137E-03
MGLYOX   30.  0.7131E-01  0.5116E+00  0.4210E+00  0.1050E-03  0.1131E-03  0.1178E-03  0.1210E-03  0.1238E-03  0.1261E-03  0.1281E-03  0.1298E-03  0.1312E-03  0.1324E-03
GLYOX    30.  0.1075E+00  0.3118E+00  0.5833E+00  0.7405E-04  0.7879E-04  0.8143E-04  0.8331E-04  0.8492E-04  0.8629E-04  0.8747E-04  0.8846E-04  0.8931E-04  0.9003E-04
MEMALD   30.  0.1990E-01  0.6925E+00  0.2906E+00  0.1144E-02  0.1248E-02  0.1309E-02  0.1352E-02  0.1390E-02  0.1421E-02  0.1448E-02  0.1472E-02  0.1491E-02  0.1508E-02
NO3-1    30.  0.2328E-01 -0.2172E+00  0.1190E+01  0.2278E-01  0.2312E-01  0.2325E-01  0.2334E-01  0.2342E-01  0.2349E-01  0.2355E-01  0.2361E-01  0.2366E-01  0.2371E-01
NO3-2    30.  0.2257E-01 -0.1403E+00  0.1115E+01  0.1777E+00  0.1813E+00  0.1827E+00  0.1838E+00  0.1847E+00  0.1855E+00  0.1862E+00  0.1869E+00  0.1875E+00  0.1880E+00
N2O5     30.  0.3434E+00  0.7682E+00 -0.1118E+00  0.4300E-04  0.4594E-04  0.4619E-04  0.4503E-04  0.4333E-04  0.4123E-04  0.3885E-04  0.3628E-04  0.3361E-04  0.3090E-04
CH3O2H   30.  0.3346E+00  0.7043E+00 -0.3972E-01  0.5246E-05  0.6032E-05  0.6539E-05  0.6887E-05  0.7181E-05  0.7427E-05  0.7632E-05  0.7803E-05  0.7943E-05  0.8061E-05
PPA      30.  0.3346E+00  0.7043E+00 -0.3972E-01  0.5246E-05  0.6032E-05  0.6539E-05  0.6887E-05  0.7181E-05  0.7427E-05  0.7632E-05  0.7803E-05  0.7943E-05  0.8061E-05
oROOH    30.  0.3346E+00  0.7043E+00 -0.3972E-01  0.5246E-05  0.6032E-05  0.6539E-05  0.6887E-05  0.7181E-05  0.7427E-05  0.7632E-05  0.7803E-05  0.7943E-05  0.8061E-05
